hamparan,x_m,y_m,lon,lat,elev_m,lereng_deg,lereng_persen,arah_hadap_deg,akumulasi_sel,tangkapan_ha
H3,-165.4,561.1,107.9100681,-7.1811208,698.61,2.75,4.8,153.9,5,0.011
H3,-160.66,561.1,107.9101111,-7.1811208,698.61,2.64,4.6,155.9,6,0.013
H3,-155.92,561.1,107.910154,-7.1811208,698.61,2.49,4.4,157.0,6,0.013
H3,-151.18,561.1,107.9101969,-7.1811208,698.61,2.33,4.1,156.7,6,0.013
H3,-146.44,561.1,107.9102398,-7.1811208,698.5,2.15,3.7,155.4,7,0.016
H3,-141.7,561.1,107.9102827,-7.1811208,698.35,1.94,3.4,153.8,7,0.016
H3,-136.96,561.1,107.9103256,-7.1811208,698.2,1.7,3.0,152.9,7,0.016
H3,-132.22,561.1,107.9103685,-7.1811208,698.05,1.41,2.5,153.5,13,0.029
H3,-127.48,561.1,107.9104115,-7.1811208,698.0,1.07,1.9,157.0,20,0.045
H3,-122.74,561.1,107.9104544,-7.1811208,698.0,0.71,1.2,167.0,27,0.061
H3,-118.0,561.1,107.9104973,-7.1811208,698.0,0.4,0.7,198.1,3894,8.748
H3,-208.06,556.39,107.9096819,-7.1811633,699.0,0.95,1.7,181.1,8,0.018
H3,-203.32,556.39,107.9097248,-7.1811633,699.06,1.16,2.0,179.0,8,0.018
H3,-198.58,556.39,107.9097677,-7.1811633,699.15,1.44,2.5,172.6,5,0.011
H3,-193.84,556.39,107.9098106,-7.1811633,699.24,1.77,3.1,164.8,6,0.013
H3,-189.1,556.39,107.9098536,-7.1811633,699.33,2.15,3.8,157.9,1,0.002
H3,-184.36,556.39,107.9098965,-7.1811633,699.18,2.51,4.4,153.1,2,0.004
H3,-179.62,556.39,107.9099394,-7.1811633,698.93,2.78,4.9,150.7,6,0.013
H3,-174.88,556.39,107.9099823,-7.1811633,698.68,2.92,5.1,150.7,3,0.007
H3,-170.14,556.39,107.9100252,-7.1811633,698.43,2.94,5.1,152.6,4,0.009
H3,-165.4,556.39,107.9100681,-7.1811633,698.36,2.86,5.0,155.6,5,0.011
H3,-160.66,556.39,107.9101111,-7.1811633,698.36,2.73,4.8,158.8,12,0.027
H3,-155.92,556.39,107.910154,-7.1811633,698.36,2.58,4.5,161.0,7,0.016
H3,-151.18,556.39,107.9101969,-7.1811633,698.36,2.4,4.2,162.0,7,0.016
H3,-146.44,556.39,107.9102398,-7.1811633,698.3,2.19,3.8,161.9,8,0.018
H3,-141.7,556.39,107.9102827,-7.1811633,698.21,1.95,3.4,161.5,8,0.018
H3,-136.96,556.39,107.9103256,-7.1811633,698.12,1.68,2.9,162.1,16,0.036
H3,-132.22,556.39,107.9103685,-7.1811633,698.03,1.36,2.4,165.2,17,0.038
H3,-127.48,556.39,107.9104115,-7.1811633,698.0,1.03,1.8,173.2,18,0.04
H3,-122.74,556.39,107.9104544,-7.1811633,698.0,0.73,1.3,192.0,3816,8.573
H3,-236.5,551.68,107.9094244,-7.1812059,699.06,1.16,2.0,138.3,5,0.011
H3,-208.06,551.68,107.9096819,-7.1812059,699.0,0.86,1.5,167.6,9,0.02
H3,-203.32,551.68,107.9097248,-7.1812059,699.02,1.13,2.0,165.3,9,0.02
H3,-198.58,551.68,107.9097677,-7.1812059,699.04,1.49,2.6,160.8,1,0.002
H3,-193.84,551.68,107.9098106,-7.1812059,699.07,1.9,3.3,156.0,6,0.013
H3,-189.1,551.68,107.9098536,-7.1812059,699.1,2.32,4.0,152.0,7,0.016
H3,-184.36,551.68,107.9098965,-7.1812059,698.93,2.67,4.7,149.5,2,0.004
H3,-179.62,551.68,107.9099394,-7.1812059,698.68,2.92,5.1,148.7,3,0.007
H3,-174.88,551.68,107.9099823,-7.1812059,698.43,3.02,5.3,149.8,7,0.016
H3,-170.14,551.68,107.9100252,-7.1812059,698.19,2.99,5.2,152.6,4,0.009
H3,-165.4,551.68,107.9100681,-7.1812059,698.11,2.89,5.0,156.6,10,0.022
H3,-160.66,551.68,107.9101111,-7.1812059,698.11,2.75,4.8,160.7,13,0.029
H3,-155.92,551.68,107.910154,-7.1812059,698.11,2.59,4.5,164.2,21,0.047
H3,-151.18,551.68,107.9101969,-7.1812059,698.11,2.41,4.2,166.4,29,0.065
H3,-146.44,551.68,107.9102398,-7.1812059,698.09,2.2,3.8,167.8,38,0.085
H3,-141.7,551.68,107.9102827,-7.1812059,698.06,1.95,3.4,169.1,39,0.088
H3,-136.96,551.68,107.9103256,-7.1812059,698.04,1.67,2.9,171.8,40,0.09
H3,-132.22,551.68,107.9103685,-7.1812059,698.01,1.36,2.4,177.9,41,0.092
H3,-127.48,551.68,107.9104115,-7.1812059,698.0,1.07,1.9,190.2,3779,8.49
H3,-122.74,551.68,107.9104544,-7.1812059,698.0,0.88,1.5,212.3,18,0.04
H3,-236.5,546.97,107.9094244,-7.1812485,699.0,0.95,1.7,138.0,5,0.011
H3,-231.76,546.97,107.9094673,-7.1812485,699.0,0.77,1.3,137.9,6,0.013
H3,-227.02,546.97,107.9095102,-7.1812485,699.0,0.62,1.1,139.2,7,0.016
H3,-222.28,546.97,107.9095532,-7.1812485,699.0,0.53,0.9,142.2,7,0.016
H3,-208.06,546.97,107.9096819,-7.1812485,699.0,0.86,1.5,151.0,9,0.02
H3,-203.32,546.97,107.9097248,-7.1812485,698.98,1.2,2.1,150.5,10,0.022
H3,-198.58,546.97,107.9097677,-7.1812485,698.94,1.61,2.8,149.1,10,0.022
H3,-193.84,546.97,107.9098106,-7.1812485,698.9,2.05,3.6,147.5,2,0.004
H3,-189.1,546.97,107.9098536,-7.1812485,698.87,2.47,4.3,146.1,7,0.016
H3,-184.36,546.97,107.9098965,-7.1812485,698.68,2.8,4.9,145.6,8,0.018
H3,-179.62,546.97,107.9099394,-7.1812485,698.43,2.99,5.2,146.2,3,0.007
H3,-174.88,546.97,107.9099823,-7.1812485,698.19,3.03,5.3,148.3,4,0.009
H3,-170.14,546.97,107.9100252,-7.1812485,697.94,2.96,5.2,151.9,12,0.027
H3,-165.4,546.97,107.9100681,-7.1812485,697.86,2.82,4.9,156.7,23,0.052
H3,-160.66,546.97,107.9101111,-7.1812485,697.86,2.66,4.7,161.9,24,0.054
H3,-155.92,546.97,107.910154,-7.1812485,697.86,2.5,4.4,166.5,25,0.056
H3,-151.18,546.97,107.9101969,-7.1812485,697.86,2.32,4.1,170.1,26,0.058
H3,-146.44,546.97,107.9102398,-7.1812485,697.86,2.12,3.7,173.1,27,0.061
H3,-141.7,546.97,107.9102827,-7.1812485,697.86,1.88,3.3,176.3,28,0.063
H3,-136.96,546.97,107.9103256,-7.1812485,697.86,1.62,2.8,181.4,29,0.065
H3,-132.22,546.97,107.9103685,-7.1812485,697.86,1.36,2.4,190.4,3697,8.306
H3,-127.48,546.97,107.9104115,-7.1812485,697.88,1.16,2.0,205.5,40,0.09
H3,-122.74,546.97,107.9104544,-7.1812485,697.91,1.08,1.9,226.4,17,0.038
H3,-241.24,542.26,107.9093815,-7.1812911,699.0,0.9,1.6,139.8,4,0.009
H3,-236.5,542.26,107.9094244,-7.1812911,699.0,0.73,1.3,137.7,5,0.011
H3,-231.76,542.26,107.9094673,-7.1812911,699.0,0.58,1.0,136.4,6,0.013
H3,-227.02,542.26,107.9095102,-7.1812911,699.0,0.48,0.8,135.3,7,0.016
H3,-222.28,542.26,107.9095532,-7.1812911,699.0,0.45,0.8,134.2,8,0.018
H3,-217.54,542.26,107.9095961,-7.1812911,699.0,0.51,0.9,134.0,8,0.018
H3,-212.8,542.26,107.909639,-7.1812911,699.0,0.69,1.2,134.9,9,0.02
H3,-208.06,542.26,107.9096819,-7.1812911,699.0,0.98,1.7,136.4,42,0.094
H3,-203.32,542.26,107.9097248,-7.1812911,698.93,1.36,2.4,137.8,10,0.022
H3,-198.58,542.26,107.9097677,-7.1812911,698.83,1.79,3.1,139.0,11,0.025
H3,-193.84,542.26,107.9098106,-7.1812911,698.73,2.23,3.9,139.8,11,0.025
H3,-189.1,542.26,107.9098536,-7.1812911,698.64,2.61,4.6,140.5,3,0.007
H3,-184.36,542.26,107.9098965,-7.1812911,698.43,2.87,5.0,141.5,8,0.018
H3,-179.62,542.26,107.9099394,-7.1812911,698.19,2.99,5.2,143.2,9,0.02
H3,-174.88,542.26,107.9099823,-7.1812911,697.94,2.96,5.2,146.2,17,0.038
H3,-170.14,542.26,107.9100252,-7.1812911,697.69,2.83,4.9,150.5,18,0.04
H3,-165.4,542.26,107.9100681,-7.1812911,697.61,2.65,4.6,156.2,19,0.043
H3,-160.66,542.26,107.9101111,-7.1812911,697.61,2.46,4.3,162.4,20,0.045
H3,-155.92,542.26,107.910154,-7.1812911,697.61,2.29,4.0,168.3,21,0.047
H3,-151.18,542.26,107.9101969,-7.1812911,697.61,2.11,3.7,173.5,22,0.049
H3,-146.44,542.26,107.9102398,-7.1812911,697.61,1.92,3.4,178.3,23,0.052
H3,-141.7,542.26,107.9102827,-7.1812911,697.61,1.71,3.0,183.9,24,0.054
H3,-136.96,542.26,107.9103256,-7.1812911,697.61,1.49,2.6,191.7,3600,8.088
H3,-132.22,542.26,107.9103685,-7.1812911,697.61,1.31,2.3,203.8,67,0.151
H3,-127.48,542.26,107.9104115,-7.1812911,697.67,1.22,2.1,220.3,39,0.088
H3,-241.24,537.55,107.9093815,-7.1813337,699.0,0.68,1.2,140.5,4,0.009
H3,-236.5,537.55,107.9094244,-7.1813337,699.0,0.54,0.9,137.4,5,0.011
H3,-231.76,537.55,107.9094673,-7.1813337,699.0,0.43,0.8,134.3,6,0.013
H3,-227.02,537.55,107.9095102,-7.1813337,699.0,0.38,0.7,130.1,7,0.016
H3,-222.28,537.55,107.9095532,-7.1813337,699.0,0.42,0.7,125.7,8,0.018
H3,-217.54,537.55,107.9095961,-7.1813337,699.0,0.56,1.0,123.7,9,0.02
H3,-212.8,537.55,107.909639,-7.1813337,699.0,0.81,1.4,124.3,9,0.02
H3,-208.06,537.55,107.9096819,-7.1813337,699.0,1.16,2.0,126.2,10,0.022
H3,-203.32,537.55,107.9097248,-7.1813337,698.89,1.58,2.8,128.6,43,0.097
H3,-198.58,537.55,107.9097677,-7.1813337,698.73,2.02,3.5,131.0,11,0.025
H3,-193.84,537.55,107.9098106,-7.1813337,698.57,2.42,4.2,133.2,12,0.027
H3,-189.1,537.55,107.9098536,-7.1813337,698.41,2.73,4.8,135.3,12,0.027
H3,-184.36,537.55,107.9098965,-7.1813337,698.19,2.9,5.1,137.4,24,0.054
H3,-179.62,537.55,107.9099394,-7.1813337,697.94,2.92,5.1,140.0,25,0.056
H3,-174.88,537.55,107.9099823,-7.1813337,697.69,2.8,4.9,143.6,26,0.058
H3,-170.14,537.55,107.9100252,-7.1813337,697.44,2.6,4.5,148.5,27,0.061
H3,-165.4,537.55,107.9100681,-7.1813337,697.36,2.36,4.1,155.0,28,0.063
H3,-160.66,537.55,107.9101111,-7.1813337,697.36,2.14,3.7,162.4,29,0.065
H3,-155.92,537.55,107.910154,-7.1813337,697.36,1.94,3.4,170.0,30,0.067
H3,-151.18,537.55,107.9101969,-7.1813337,697.36,1.76,3.1,177.4,31,0.07
H3,-146.44,537.55,107.9102398,-7.1813337,697.36,1.58,2.8,185.0,32,0.072
H3,-141.7,537.55,107.9102827,-7.1813337,697.36,1.41,2.5,193.9,3563,8.004
H3,-136.96,537.55,107.9103256,-7.1813337,697.36,1.26,2.2,205.8,12,0.027
H3,-132.22,537.55,107.9103685,-7.1813337,697.36,1.19,2.1,221.0,66,0.148
H3,-127.48,537.55,107.9104115,-7.1813337,697.46,1.23,2.2,237.3,38,0.085
H3,-241.24,532.84,107.9093815,-7.1813762,699.0,0.5,0.9,141.5,4,0.009
H3,-236.5,532.84,107.9094244,-7.1813762,699.0,0.39,0.7,137.0,5,0.011
H3,-231.76,532.84,107.9094673,-7.1813762,699.0,0.33,0.6,131.5,6,0.013
H3,-227.02,532.84,107.9095102,-7.1813762,699.0,0.34,0.6,124.7,7,0.016
H3,-222.28,532.84,107.9095532,-7.1813762,699.0,0.44,0.8,119.5,8,0.018
H3,-217.54,532.84,107.9095961,-7.1813762,699.0,0.66,1.1,117.6,9,0.02
H3,-212.8,532.84,107.909639,-7.1813762,699.0,0.98,1.7,118.1,10,0.022
H3,-208.06,532.84,107.9096819,-7.1813762,699.0,1.39,2.4,119.9,10,0.022
H3,-203.32,532.84,107.9097248,-7.1813762,698.84,1.83,3.2,122.3,11,0.025
H3,-198.58,532.84,107.9097677,-7.1813762,698.62,2.26,3.9,125.0,44,0.099
H3,-193.84,532.84,107.9098106,-7.1813762,698.4,2.6,4.5,127.8,12,0.027
H3,-189.1,532.84,107.9098536,-7.1813762,698.18,2.81,4.9,130.5,25,0.056
H3,-184.36,532.84,107.9098965,-7.1813762,697.94,2.87,5.0,133.4,26,0.058
H3,-179.62,532.84,107.9099394,-7.1813762,697.69,2.78,4.9,136.6,27,0.061
H3,-174.88,532.84,107.9099823,-7.1813762,697.44,2.56,4.5,140.6,28,0.063
H3,-170.14,532.84,107.9100252,-7.1813762,697.19,2.28,4.0,146.0,29,0.065
H3,-165.4,532.84,107.9100681,-7.1813762,697.11,1.98,3.4,153.2,30,0.067
H3,-160.66,532.84,107.9101111,-7.1813762,697.11,1.7,3.0,162.3,31,0.07
H3,-155.92,532.84,107.910154,-7.1813762,697.11,1.48,2.6,172.8,32,0.072
H3,-151.18,532.84,107.9101969,-7.1813762,697.11,1.29,2.3,184.3,33,0.074
H3,-146.44,532.84,107.9102398,-7.1813762,697.11,1.14,2.0,197.2,3513,7.892
H3,-141.7,532.84,107.9102827,-7.1813762,697.11,1.04,1.8,212.5,17,0.038
H3,-136.96,532.84,107.9103256,-7.1813762,697.11,1.01,1.8,229.7,11,0.025
H3,-132.22,532.84,107.9103685,-7.1813762,697.11,1.09,1.9,246.0,65,0.146
H3,-127.48,532.84,107.9104115,-7.1813762,697.25,1.26,2.2,258.1,37,0.083
H3,-241.24,528.13,107.9093815,-7.1814188,699.0,0.35,0.6,142.6,3,0.007
H3,-236.5,528.13,107.9094244,-7.1814188,699.0,0.29,0.5,136.2,5,0.011
H3,-231.76,528.13,107.9094673,-7.1814188,699.0,0.27,0.5,128.5,6,0.013
H3,-227.02,528.13,107.9095102,-7.1814188,699.0,0.34,0.6,121.2,7,0.016
H3,-222.28,528.13,107.9095532,-7.1814188,699.0,0.51,0.9,116.7,8,0.018
H3,-217.54,528.13,107.9095961,-7.1814188,699.0,0.79,1.4,115.1,9,0.02
H3,-212.8,528.13,107.909639,-7.1814188,699.0,1.17,2.0,115.2,10,0.022
H3,-208.06,528.13,107.9096819,-7.1814188,699.0,1.63,2.8,116.4,11,0.025
H3,-203.32,528.13,107.9097248,-7.1814188,698.8,2.09,3.6,118.2,11,0.025
H3,-198.58,528.13,107.9097677,-7.1814188,698.52,2.48,4.3,120.6,12,0.027
H3,-193.84,528.13,107.9098106,-7.1814188,698.23,2.75,4.8,123.3,45,0.101
H3,-189.1,528.13,107.9098536,-7.1814188,697.95,2.85,5.0,126.3,46,0.103
H3,-184.36,528.13,107.9098965,-7.1814188,697.71,2.79,4.9,129.4,47,0.106
H3,-179.62,528.13,107.9099394,-7.1814188,697.5,2.57,4.5,132.9,48,0.108
H3,-174.88,528.13,107.9099823,-7.1814188,697.29,2.26,3.9,137.1,49,0.11
H3,-170.14,528.13,107.9100252,-7.1814188,697.07,1.89,3.3,142.8,50,0.112
H3,-165.4,528.13,107.9100681,-7.1814188,697.0,1.52,2.6,151.1,51,0.115
H3,-160.66,528.13,107.9101111,-7.1814188,697.0,1.19,2.1,163.0,52,0.117
H3,-155.92,528.13,107.910154,-7.1814188,697.0,0.94,1.6,179.9,53,0.119
H3,-151.18,528.13,107.9101969,-7.1814188,697.0,0.79,1.4,202.1,3458,7.769
H3,-146.44,528.13,107.9102398,-7.1814188,697.02,0.75,1.3,227.4,21,0.047
H3,-141.7,528.13,107.9102827,-7.1814188,697.06,0.82,1.4,250.1,16,0.036
H3,-136.96,528.13,107.9103256,-7.1814188,697.09,0.98,1.7,266.0,10,0.022
H3,-132.22,528.13,107.9103685,-7.1814188,697.13,1.18,2.1,275.5,64,0.144
H3,-127.48,528.13,107.9104115,-7.1814188,697.28,1.4,2.4,280.3,36,0.081
H3,-245.98,523.43,107.9093386,-7.1814614,699.0,0.29,0.5,150.3,1,0.002
H3,-241.24,523.43,107.9093815,-7.1814614,699.0,0.24,0.4,142.8,2,0.004
H3,-236.5,523.43,107.9094244,-7.1814614,699.0,0.23,0.4,134.7,4,0.009
H3,-231.76,523.43,107.9094673,-7.1814614,699.0,0.27,0.5,126.6,6,0.013
H3,-227.02,523.43,107.9095102,-7.1814614,699.0,0.39,0.7,120.6,7,0.016
H3,-222.28,523.43,107.9095532,-7.1814614,699.0,0.61,1.1,117.0,8,0.018
H3,-217.54,523.43,107.9095961,-7.1814614,699.0,0.94,1.6,115.1,9,0.02
H3,-212.8,523.43,107.909639,-7.1814614,699.0,1.38,2.4,114.5,10,0.022
H3,-208.06,523.43,107.9096819,-7.1814614,699.0,1.86,3.3,114.7,11,0.025
H3,-203.32,523.43,107.9097248,-7.1814614,698.76,2.32,4.1,115.7,12,0.027
H3,-198.58,523.43,107.9097677,-7.1814614,698.41,2.67,4.7,117.5,12,0.027
H3,-193.84,523.43,107.9098106,-7.1814614,698.07,2.85,5.0,119.7,25,0.056
H3,-189.1,523.43,107.9098536,-7.1814614,697.72,2.84,5.0,122.4,26,0.058
H3,-184.36,523.43,107.9098965,-7.1814614,697.5,2.64,4.6,125.5,27,0.061
H3,-179.62,523.43,107.9099394,-7.1814614,697.35,2.31,4.0,128.9,28,0.063
H3,-174.88,523.43,107.9099823,-7.1814614,697.2,1.89,3.3,133.1,29,0.065
H3,-170.14,523.43,107.9100252,-7.1814614,697.05,1.44,2.5,139.0,30,0.067
H3,-165.4,523.43,107.9100681,-7.1814614,697.0,1.01,1.8,148.7,31,0.07
H3,-160.66,523.43,107.9101111,-7.1814614,697.0,0.64,1.1,168.2,32,0.072
H3,-155.92,523.43,107.910154,-7.1814614,697.0,0.45,0.8,209.7,3385,7.605
H3,-151.18,523.43,107.9101969,-7.1814614,697.0,0.55,1.0,254.9,19,0.043
H3,-146.44,523.43,107.9102398,-7.1814614,697.07,0.79,1.4,277.6,20,0.045
H3,-141.7,523.43,107.9102827,-7.1814614,697.16,1.05,1.8,289.0,15,0.034
H3,-136.96,523.43,107.9103256,-7.1814614,697.26,1.29,2.3,295.3,9,0.02
H3,-132.22,523.43,107.9103685,-7.1814614,697.36,1.49,2.6,298.3,63,0.142
H3,-245.98,518.72,107.9093386,-7.181504,699.0,0.2,0.3,150.0,1,0.002
H3,-241.24,518.72,107.9093815,-7.181504,699.0,0.19,0.3,141.1,2,0.004
H3,-236.5,518.72,107.9094244,-7.181504,699.0,0.22,0.4,132.8,3,0.007
H3,-231.76,518.72,107.9094673,-7.181504,699.0,0.31,0.5,126.6,5,0.011
H3,-227.02,518.72,107.9095102,-7.181504,699.0,0.48,0.8,122.1,7,0.016
H3,-222.28,518.72,107.9095532,-7.181504,699.0,0.75,1.3,118.9,8,0.018
H3,-217.54,518.72,107.9095961,-7.181504,699.0,1.12,2.0,116.5,9,0.02
H3,-212.8,518.72,107.909639,-7.181504,699.0,1.59,2.8,115.0,10,0.022
H3,-208.06,518.72,107.9096819,-7.181504,699.0,2.08,3.6,114.2,11,0.025
H3,-203.32,518.72,107.9097248,-7.181504,698.71,2.52,4.4,114.3,12,0.027
H3,-198.58,518.72,107.9097677,-7.181504,698.31,2.81,4.9,115.1,13,0.029
H3,-193.84,518.72,107.9098106,-7.181504,697.9,2.89,5.0,116.6,14,0.031
H3,-189.1,518.72,107.9098536,-7.181504,697.49,2.75,4.8,118.7,15,0.034
H3,-184.36,518.72,107.9098965,-7.181504,697.3,2.44,4.3,121.3,16,0.036
H3,-179.62,518.72,107.9099394,-7.181504,697.21,1.99,3.5,124.3,17,0.038
H3,-174.88,518.72,107.9099823,-7.181504,697.12,1.49,2.6,128.0,18,0.04
H3,-170.14,518.72,107.9100252,-7.181504,697.03,0.98,1.7,133.4,19,0.043
H3,-165.4,518.72,107.9100681,-7.181504,697.0,0.49,0.8,146.1,20,0.045
H3,-160.66,518.72,107.9101111,-7.181504,697.0,0.18,0.3,224.7,3331,7.483
H3,-155.92,518.72,107.910154,-7.181504,697.0,0.51,0.9,287.0,21,0.047
H3,-151.18,518.72,107.9101969,-7.181504,697.0,0.9,1.6,298.2,18,0.04
H3,-146.44,518.72,107.9102398,-7.181504,697.11,1.25,2.2,303.7,19,0.043
H3,-141.7,518.72,107.9102827,-7.181504,697.27,1.54,2.7,307.5,14,0.031
H3,-136.96,518.72,107.9103256,-7.181504,697.43,1.76,3.1,310.2,8,0.018
H3,-132.22,518.72,107.9103685,-7.181504,697.59,1.91,3.3,311.8,62,0.139
H3,-245.98,514.01,107.9093386,-7.1815465,699.0,0.16,0.3,146.0,5,0.011
H3,-241.24,514.01,107.9093815,-7.1815465,699.0,0.19,0.3,137.8,2,0.004
H3,-236.5,514.01,107.9094244,-7.1815465,699.0,0.27,0.5,131.9,3,0.007
H3,-231.76,514.01,107.9094673,-7.1815465,699.0,0.4,0.7,127.7,4,0.009
H3,-227.02,514.01,107.9095102,-7.1815465,699.0,0.62,1.1,124.2,6,0.013
H3,-222.28,514.01,107.9095532,-7.1815465,699.0,0.92,1.6,121.1,8,0.018
H3,-217.54,514.01,107.9095961,-7.1815465,699.0,1.32,2.3,118.3,9,0.02
H3,-212.8,514.01,107.909639,-7.1815465,699.0,1.79,3.1,116.0,10,0.022
H3,-208.06,514.01,107.9096819,-7.1815465,699.0,2.26,3.9,114.4,11,0.025
H3,-203.32,514.01,107.9097248,-7.1815465,698.67,2.65,4.6,113.4,12,0.027
H3,-198.58,514.01,107.9097677,-7.1815465,698.2,2.86,5.0,113.1,25,0.056
H3,-193.84,514.01,107.9098106,-7.1815465,697.73,2.85,5.0,113.6,26,0.058
H3,-189.1,514.01,107.9098536,-7.1815465,697.26,2.6,4.5,114.6,27,0.061
H3,-184.36,514.01,107.9098965,-7.1815465,697.09,2.17,3.8,116.2,28,0.063
H3,-179.62,514.01,107.9099394,-7.1815465,697.06,1.64,2.9,118.0,29,0.065
H3,-174.88,514.01,107.9099823,-7.1815465,697.04,1.07,1.9,119.7,30,0.067
H3,-170.14,514.01,107.9100252,-7.1815465,697.01,0.5,0.9,120.5,31,0.07
H3,-165.4,514.01,107.9100681,-7.1815465,697.0,0.04,0.1,336.5,3291,7.393
H3,-160.66,514.01,107.9101111,-7.1815465,697.0,0.54,0.9,309.0,19,0.043
H3,-155.92,514.01,107.910154,-7.1815465,697.0,1.01,1.8,309.7,20,0.045
H3,-151.18,514.01,107.9101969,-7.1815465,697.0,1.43,2.5,311.2,17,0.038
H3,-146.44,514.01,107.9102398,-7.1815465,697.15,1.78,3.1,313.1,18,0.04
H3,-141.7,514.01,107.9102827,-7.1815465,697.37,2.05,3.6,315.3,13,0.029
H3,-136.96,514.01,107.9103256,-7.1815465,697.59,2.22,3.9,317.6,7,0.016
H3,-132.22,514.01,107.9103685,-7.1815465,697.81,2.31,4.0,319.4,61,0.137
H3,-245.98,509.3,107.9093386,-7.1815891,699.0,0.17,0.3,140.3,2,0.004
H3,-241.24,509.3,107.9093815,-7.1815891,699.0,0.24,0.4,135.4,6,0.013
H3,-236.5,509.3,107.9094244,-7.1815891,699.0,0.36,0.6,132.0,3,0.007
H3,-231.76,509.3,107.9094673,-7.1815891,699.0,0.54,0.9,129.1,4,0.009
H3,-227.02,509.3,107.9095102,-7.1815891,699.0,0.79,1.4,126.2,5,0.011
H3,-222.28,509.3,107.9095532,-7.1815891,698.98,1.12,1.9,123.1,7,0.016
H3,-217.54,509.3,107.9095961,-7.1815891,698.94,1.52,2.6,120.0,9,0.02
H3,-212.8,509.3,107.909639,-7.1815891,698.91,1.96,3.4,117.1,10,0.022
H3,-208.06,509.3,107.9096819,-7.1815891,698.87,2.38,4.2,114.5,11,0.025
H3,-203.32,509.3,107.9097248,-7.1815891,698.54,2.69,4.7,112.5,12,0.027
H3,-198.58,509.3,107.9097677,-7.1815891,698.07,2.82,4.9,111.1,13,0.029
H3,-193.84,509.3,107.9098106,-7.1815891,697.61,2.71,4.7,110.1,14,0.031
H3,-189.1,509.3,107.9098536,-7.1815891,697.15,2.38,4.1,109.6,15,0.034
H3,-184.36,509.3,107.9098965,-7.1815891,697.0,1.87,3.3,109.1,16,0.036
H3,-179.62,509.3,107.9099394,-7.1815891,697.0,1.28,2.2,107.6,17,0.038
H3,-174.88,509.3,107.9099823,-7.1815891,697.0,0.67,1.2,100.9,18,0.04
H3,-170.14,509.3,107.9100252,-7.1815891,697.0,0.21,0.4,41.7,3245,7.29
H3,-165.4,509.3,107.9100681,-7.1815891,697.02,0.56,1.0,324.9,14,0.031
H3,-160.66,509.3,107.9101111,-7.1815891,697.06,1.07,1.9,316.6,18,0.04
H3,-155.92,509.3,107.910154,-7.1815891,697.09,1.53,2.7,315.1,19,0.043
H3,-151.18,509.3,107.9101969,-7.1815891,697.13,1.94,3.4,315.5,16,0.036
H3,-146.44,509.3,107.9102398,-7.1815891,697.3,2.27,4.0,316.8,17,0.038
H3,-141.7,509.3,107.9102827,-7.1815891,697.55,2.5,4.4,318.8,12,0.027
H3,-136.96,509.3,107.9103256,-7.1815891,697.8,2.63,4.6,321.3,6,0.013
H3,-250.72,504.59,107.9092957,-7.1816317,699.0,0.15,0.3,139.9,2,0.004
H3,-245.98,504.59,107.9093386,-7.1816317,699.0,0.23,0.4,136.8,9,0.02
H3,-241.24,504.59,107.9093815,-7.1816317,699.0,0.34,0.6,134.7,3,0.007
H3,-236.5,504.59,107.9094244,-7.1816317,699.0,0.5,0.9,132.7,7,0.016
H3,-231.76,504.59,107.9094673,-7.1816317,699.0,0.71,1.2,130.5,4,0.009
H3,-227.02,504.59,107.9095102,-7.1816317,699.0,0.99,1.7,127.8,5,0.011
H3,-222.28,504.59,107.9095532,-7.1816317,698.93,1.31,2.3,124.7,6,0.013
H3,-217.54,504.59,107.9095961,-7.1816317,698.84,1.69,2.9,121.3,8,0.018
H3,-212.8,504.59,107.909639,-7.1816317,698.74,2.07,3.6,117.7,10,0.022
H3,-208.06,504.59,107.9096819,-7.1816317,698.64,2.41,4.2,114.3,11,0.025
H3,-203.32,504.59,107.9097248,-7.1816317,698.33,2.63,4.6,111.1,23,0.052
H3,-198.58,504.59,107.9097677,-7.1816317,697.93,2.67,4.7,108.3,24,0.054
H3,-193.84,504.59,107.9098106,-7.1816317,697.53,2.49,4.3,105.6,25,0.056
H3,-189.1,504.59,107.9098536,-7.1816317,697.13,2.09,3.7,102.6,26,0.058
H3,-184.36,504.59,107.9098965,-7.1816317,697.0,1.56,2.7,98.3,27,0.061
H3,-179.62,504.59,107.9099394,-7.1816317,697.0,0.96,1.7,88.5,28,0.063
H3,-174.88,504.59,107.9099823,-7.1816317,697.0,0.48,0.8,52.9,3216,7.225
H3,-170.14,504.59,107.9100252,-7.1816317,697.0,0.59,1.0,344.8,10,0.022
H3,-165.4,504.59,107.9100681,-7.1816317,697.07,1.07,1.9,323.8,13,0.029
H3,-160.66,504.59,107.9101111,-7.1816317,697.16,1.57,2.7,318.3,17,0.038
H3,-155.92,504.59,107.910154,-7.1816317,697.26,2.02,3.5,316.8,18,0.04
H3,-151.18,504.59,107.9101969,-7.1816317,697.36,2.41,4.2,317.0,15,0.034
H3,-146.44,504.59,107.9102398,-7.1816317,697.55,2.7,4.7,318.3,16,0.036
H3,-141.7,504.59,107.9102827,-7.1816317,697.8,2.88,5.0,320.4,11,0.025
H3,-136.96,504.59,107.9103256,-7.1816317,698.05,2.95,5.1,323.3,5,0.011
