petak,kode,nama,jenis,rezim,tanam,bulan_tanam_optimum,terhubung,tingkat,hulu,n_ruas_hilir,panjang_m,panjang_km,luas_ha,luas_m2,luas_layanan_sendiri_ha,luas_layanan_hilir_ha,zona_iklim,cuaca_dari,cuaca_jarak_km,efisiensi_kumulatif,nfr_mm_hari,dr_l_detik_ha,debit_l_detik,debit_l_detik_hilir,debit_l_detik_bersih,debit_l_detik_km,irigasi_m3,irigasi_m3_andalan,irigasi_m3_kotor,irigasi_m3_sendiri,etc_m3_sendiri,perkolasi_m3_sendiri,limpasan_m3_sendiri,water_loss_m3_sendiri,debit_l_detik_sendiri,irigasi_mm,hujan_mm,masuk_mm,keluar_mm,etc_mm,perkolasi_mm,limpasan_mm,etc_m3,perkolasi_m3,limpasan_m3,water_loss_m3,etc_pct,perkolasi_pct,limpasan_pct,loss_pct_masuk,irigasi_pct_masuk,hujan_pct_masuk,elev_rata_m,eto_rata_mm_hari,hujan_tahunan_mm,tma_rata,tma_min,hari_diairi,hari_kering,hari_limpas,n_musim
CP.Ka.17a.Ki,R010,CP.Ka.17a.Ki,Tersier,FL,Jan,Jan,False,,,0,245.94707186456455,0.24594707186456455,49.59476100117673,495947.6100117673,49.59476100117673,0.0,CP.Ka.17a.Ki,,0.0,0.9,1.6455446908085667,0.21161840159575188,10.495164050592349,10.495164050592349,9.445647645533114,42.67244969019884,114254.55392036856,140719.7629274702,126949.50435596507,114254.55392036856,242216.75643847353,138865.33080329484,331169.2441963112,712251.3314380796,10.495164050592349,230.37625671319933,1380.2999999999997,1610.676256713199,1436.1422800710343,488.391821129507,280.0,667.7504589415273,242216.75643847353,138865.33080329484,331169.2441963112,712251.3314380796,34.00720304017163,19.49667549556097,46.4961214642674,89.16393186310918,14.30307647194806,85.69692352805194,684.0,3.448720592351116,2450.2454545454543,39.33268829908903,4.112987310955634,49.0,0.0,65.0,9.0
CP.Ka.16a.Ki,R011,CP.Ka.16a.Ki,Tersier,FL,Jan,Jan,True,57.0,SI Copong Kanan,0,1173.4487277342887,1.1734487277342887,47.610970561129655,476109.7056112965,47.610970561129655,0.0,SI Copong Kanan,,0.0,0.9,1.6461309538058848,0.21169379549972797,10.078947065511349,10.078947065511349,9.071052358960214,8.589166980454205,109723.44933398277,135089.88161029996,121914.9437044253,109723.44933398277,232512.6973766368,133310.71757116303,317885.8331165196,683709.2480643194,10.078947065511349,230.45833353282387,1380.2999999999997,1610.7583335328236,1436.032998290756,488.35949915808646,280.0,667.6734991326697,232512.6973766368,133310.71757116303,317885.8331165196,683709.2480643194,34.00754019854407,19.49815918807375,46.49430061338219,89.15260398753622,14.307443192137157,85.69255680786284,682.0,3.4443790702566353,2450.2454545454543,39.333386891780464,4.113538103386071,49.0,0.0,65.0,9.0
CP.Ka.16.Ki,R012,CP.Ka.16.Ki,Tersier,FL,Jan,Jan,True,57.0,SI Copong Kanan,0,1175.8099699415322,1.1758099699415323,79.36454208318588,793645.4208318588,79.36454208318588,0.0,SI Copong Kanan,,0.0,0.9,1.6461309538058848,0.21169379549972797,16.800981141687505,16.800981141687505,15.120883027518754,14.288857529012908,182902.2011008669,225186.47420362246,203224.6678898521,182902.2011008669,387584.28022655536,222220.71783292046,529896.0151974274,1139701.0132569033,16.800981141687505,230.45833353282387,1380.2999999999997,1610.7583335328236,1436.032998290756,488.35949915808646,280.0,667.6734991326697,387584.28022655536,222220.71783292046,529896.0151974274,1139701.0132569033,34.00754019854406,19.498159188073746,46.49430061338219,89.15260398753622,14.307443192137157,85.69255680786284,682.0,3.4443790702566353,2450.2454545454543,39.333386891780464,4.113538103386071,49.0,0.0,65.0,9.0
CP.Ka.19.Ki,R013,CP.Ka.19.Ki,Tersier,FL,Jan,Jan,True,58.0,SS Copong Kanan,0,314.72653729422206,0.31472653729422206,74.40691233754006,744069.1233754007,74.40691233754006,0.0,SS Copong Kanan,,0.0,0.9,1.6455167908889796,0.2116148136431301,15.745604888069257,15.745604888069257,14.171044399262332,50.02947963472645,171412.95305347716,211117.6416279774,190458.83672608572,171412.95305347716,363367.13832607144,208339.35454511218,496870.664572841,1068577.1574440247,15.745604888069257,230.37235072445714,1380.2999999999997,1610.672350724457,1436.1261929490145,488.35131966999256,280.0,667.7748732790219,363367.13832607144,208339.35454511218,496870.664572841,1068577.1574440247,34.00476379218369,19.496893892383774,46.49834231543253,89.16314930861424,14.302868651146772,85.69713134885322,682.0,3.44847772860643,2450.2454545454543,39.33325733942952,4.114214328656293,49.0,0.0,65.0,9.0
CP.Ka.20.Ki,R014,CP.Ka.20.Ki,Tersier,FL,Jan,Jan,True,58.0,SS Copong Kanan,0,483.5637103362641,0.4835637103362641,97.34420814769615,973442.0814769615,97.34420814769615,0.0,SS Copong Kanan,,0.0,0.9,1.6455167908889796,0.2116148136431301,20.599476466412785,20.599476466412785,18.53952881977151,42.599301862598765,224254.14060395616,276198.5278606439,249171.26733772905,224254.14060395616,475381.7251115786,272563.7828135492,650040.1626027452,1397985.670527873,20.599476466412785,230.37235072445714,1380.2999999999997,1610.672350724457,1436.1261929490145,488.35131966999256,280.0,667.7748732790219,475381.7251115786,272563.7828135492,650040.1626027452,1397985.670527873,34.00476379218369,19.496893892383774,46.49834231543253,89.16314930861424,14.302868651146772,85.69713134885322,682.0,3.44847772860643,2450.2454545454543,39.33325733942952,4.114214328656293,49.0,0.0,65.0,9.0
SS Cipanas Kiara,R015,SS Cipanas Kiara,Sekunder,FL,Jan,Jan,True,58.0,SS Copong Kanan,26,3217.4355604617767,3.2174355604617766,424.4485919797874,4244485.919797874,0.0,424.4485919797874,SS Cipanas Kiara,,0.0,0.81,1.5909761554964672,0.22733427004693457,100.46508077786012,84.95778374057213,81.37671543006671,31.225203703362144,984332.749842087,1208349.756272414,1215225.6170889963,0.0,0.0,0.0,0.0,0.0,0.0,222.73666176950542,1395.0,1617.7366617695054,1442.5068137493822,489.3420282860681,280.0,673.164785463314,2086954.9746736994,1188456.0575434046,2772845.068257163,6048256.100474266,34.505069560630105,19.649565722757895,45.84536471661201,89.16820937788144,13.768412809899022,86.23158719010098,672.0,3.4671214920593423,2402.2727272727275,39.31530638297271,4.0888542254978315,49.0,0.0,65.0,9.0
TB.1.Ki,R016,TB.1.Ki,Tersier,FL,Jan,Jan,True,60.0,SS Tegal Buah,0,1217.8533134683018,1.2178533134683018,88.44070804811685,884407.0804811685,88.44070804811685,0.0,SS Tegal Buah,,0.0,0.9,1.7124469996537401,0.22022209357686987,19.476597883777018,19.476597883777018,17.528938095399315,15.992564677851043,212030.03520195012,240142.91427649098,235588.9280021668,212030.03520195012,430565.66311591596,247633.9825347272,579061.9785959834,1257261.6242466266,19.476597883777018,239.74257995152362,1427.8000000000002,1667.5425799515237,1421.5870180082725,486.8410403065333,280.0,654.7459777017392,430565.66311591596,247633.9825347272,579061.9785959834,1257261.6242466266,34.24630600444188,19.69629691696936,46.05739707858876,85.25041789635134,14.376998994442053,85.62300100555795,645.0,3.5150161069316486,2564.2272727272725,40.033358973887374,7.611545764150719,50.0,0.0,73.0,9.0
TB.2.Ki,R017,TB.2.Ki,Tersier,FL,Jan,Jan,True,60.0,SS Tegal Buah,0,612.785962413819,0.612785962413819,103.34912374752142,1033491.2374752142,103.34912374752142,0.0,SS Tegal Buah,,0.0,0.9,1.7124469996537401,0.22022209357686987,22.759760401014166,22.759760401014166,20.48378436091275,37.14145198653282,247771.8556296006,280623.71177703334,275302.06181066734,247771.8556296006,503145.9492001197,289377.54649305996,676674.2307268896,1469197.726420069,22.759760401014166,239.74257995152362,1427.8000000000002,1667.5425799515237,1421.5870180082725,486.8410403065333,280.0,654.7459777017392,503145.9492001197,289377.54649305996,676674.2307268896,1469197.726420069,34.24630600444188,19.696296916969356,46.05739707858877,85.25041789635134,14.376998994442053,85.62300100555795,645.0,3.5150161069316486,2564.2272727272725,40.033358973887374,7.611545764150719,50.0,0.0,73.0,9.0
SS Cikondang,R018,SS Cikondang,Sekunder,FL,Jan,Jan,True,60.0,SS Cipanas Kiara,2,860.6545562371455,0.8606545562371455,90.43048327908105,904304.8327908105,0.0,90.43048327908105,SS Cikondang,,0.0,0.81,1.5922500368435761,0.22751629470215706,20.574408483781887,20.574408483781887,16.66527087186333,23.90553600707692,201583.11646605885,256926.24139591557,248868.04501982572,0.0,0.0,0.0,0.0,0.0,0.0,222.91500515810066,1395.0,1617.9150051581007,1443.3259297156687,491.5465671584806,280.0,671.779362557188,444507.93622314674,253205.3531814269,607493.3241295952,1305206.6135341688,34.05651883877081,19.399637617205368,46.54384354402382,89.2090082058809,13.77791815067057,86.22208184932943,633.0,3.4844117065267404,2402.2727272727275,39.2740815512978,4.034102676725463,49.0,0.0,65.0,9.0
SS Wanakerta,R019,SS Wanakerta,Sekunder,FL,Jan,,True,60.0,SS Cipanas Kiara,0,1447.7737976330445,1.4477737976330445,0.0,0.0,0.0,0.0,SS Wanakerta,,,0.81,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
SS Cibatu,R020,SS Cibatu,Sekunder,FL,Jan,,True,60.0,SS Cipanas Kiara,14,3151.202004753337,3.151202004753337,193.26133824649622,1932613.3824649623,0.0,193.26133824649622,SS Cibatu,,,0.81,,,47.891834628706455,30.53873341567518,38.79238604925223,15.19795765440154,469232.701651755,551884.2905635561,579299.6316688333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,953665.002959956,541131.7470901895,1217826.7322743942,2712623.4823245397,35.15655634385085,19.948649365317564,44.89479429083158,,,,,,,,,,,,
SS Munjul,R021,SS Munjul,Sekunder,FL,Jan,,True,62.0,SS Munjul,0,4369.918561840761,4.369918561840761,0.0,0.0,0.0,0.0,SS Munjul,,,0.81,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
CK.6.Ka,R022,CK.6.Ka,Tersier,FL,Jan,Jan,True,60.0,SS Cipanas Kiara,0,700.4123719991428,0.7004123719991429,72.54313493816394,725431.3493816395,72.54313493816394,0.0,SS Cipanas Kiara,,0.0,0.9,1.5909761554964672,0.20460084304224113,14.8423865652754,14.8423865652754,13.35814790874786,21.19092574408946,161580.15710421413,205914.271611197,179533.50789357125,161580.15710421413,354984.04788871075,203120.77782685903,488334.83867485373,1046439.6643904236,14.8423865652754,222.73666176950542,1395.0,1617.7366617695054,1442.5068137493822,489.3420282860681,280.0,673.164785463314,354984.04788871075,203120.77782685903,488334.83867485373,1046439.6643904236,33.92303063124977,19.41065354639264,46.666315822357575,89.16820937788144,13.768412809899022,86.23158719010098,672.0,3.4671214920593423,2402.2727272727275,39.31530638297271,4.0888542254978315,49.0,0.0,65.0,9.0
CO.2.Ki,R023,CO.2.Ki,Tersier,FL,Jan,Jan,True,61.0,SS Cikondang,0,1129.7741679591954,1.1297741679591955,66.58068549119153,665806.8549119153,66.58068549119153,0.0,SS Cikondang,,0.0,0.9,1.5922500368435761,0.20476466523194137,13.63337177551701,13.63337177551701,12.270034597965308,12.067342449636723,148418.33849698838,189165.4744343554,164909.26499665374,148418.33849698838,327275.07392253657,186425.91937533626,447275.30457893264,960976.2978768055,13.63337177551701,222.91500515810066,1395.0,1617.9150051581007,1443.3259297156687,491.5465671584806,280.0,671.779362557188,327275.07392253657,186425.91937533626,447275.30457893264,960976.2978768055,34.056518838770806,19.399637617205364,46.54384354402382,89.2090082058809,13.77791815067057,86.22208184932943,633.0,3.4844117065267404,2402.2727272727275,39.2740815512978,4.034102676725463,49.0,0.0,65.0,9.0
KL.7M.a,R024,KL.7M.a,Tersier,FL,Jan,Jan,True,5.0,SS Kawung Luwuk,0,355.1908551736623,0.35519085517366233,13.11655774396322,131165.5774396322,13.11655774396322,0.0,SS Kawung Luwuk,,0.0,0.9,1.8904446958611256,0.24311274380930112,3.1888023424680347,3.1888023424680347,2.8699221082212314,8.977715208655763,34714.57782104402,38660.89353745979,38571.75313449335,34714.57782104402,65231.320180180875,36726.36168309701,75483.4635935885,177441.1454568664,3.1888023424680347,264.6622574205576,1315.3000000000002,1579.9622574205578,1352.802685891671,497.3204209023744,280.0,575.4822649892965,65231.320180180875,36726.36168309701,75483.4635935885,177441.1454568664,36.76222897018987,20.697770851589045,42.540000178221085,85.62246848226951,16.751175933319097,83.24882406668091,597.0,3.578501841659981,2307.909090909091,38.189202092499336,5.978220916838503,54.0,0.0,59.0,9.0
KL.7M.b,R025,KL.7M.b,Tersier,FL,Jan,Jan,True,5.0,SS Kawung Luwuk,0,961.8047925887993,0.9618047925887993,37.33174127127997,373317.4127127997,37.33174127127997,0.0,SS Kawung Luwuk,,0.0,0.9,1.8904446958611256,0.24311274380930112,9.075822051639799,9.075822051639799,8.168239846475819,9.436241243102215,98803.02918297151,110034.85083738566,109781.143536635,98803.02918297151,185658.37282051495,104528.8755595839,214837.55022790591,505024.79860800476,9.075822051639799,264.6622574205576,1315.3000000000002,1579.9622574205578,1352.802685891671,497.3204209023744,280.0,575.4822649892965,185658.37282051495,104528.8755595839,214837.55022790591,505024.79860800476,36.76222897018987,20.69777085158905,42.54000017822109,85.62246848226951,16.751175933319097,83.24882406668091,597.0,3.578501841659981,2307.909090909091,38.189202092499336,5.978220916838503,54.0,0.0,59.0,9.0
LG.4.Ka,R026,LG.4.Ka,Tersier,FL,Jan,Jan,True,4.0,SS Leuwigoong,0,249.72906674329388,0.2497290667432939,2.017931960609727,20179.31960609727,2.017931960609727,0.0,SS Leuwigoong,,0.0,0.9,1.888118909987903,0.2428136458317776,0.4899814163961148,0.4899814163961148,0.44098327475650334,1.9620520061438644,5334.133691454665,5941.80796756894,5926.815212727405,5334.133691454665,10006.798526344804,5650.209489707235,11628.420374333475,27285.428390385514,0.4899814163961148,264.3366473983064,1315.3000000000002,1579.6366473983066,1352.1480864072892,495.89375269725184,280.0,576.2543337100374,10006.798526344804,5650.209489707235,11628.420374333475,27285.428390385514,36.67451499449747,20.70779101895348,42.61769398654905,85.59867793864521,16.73401587850435,83.26598412149565,617.0,3.567865243274294,2307.909090909091,38.211293308428125,6.026298264019325,54.0,0.0,59.0,9.0
CTR.3.Ki.b,R027,CTR.3.Ki.b,Tersier,FL,Jan,Jan,False,,,0,696.7827565265483,0.6967827565265483,56.502094897072396,565020.948970724,56.502094897072396,0.0,CTR.3.Ki.b,,0.0,0.9,1.890546419217059,0.24312582551659706,13.737118465267834,13.737118465267834,12.36340661874105,19.715066620975474,149547.76646029175,166546.87999109365,166164.18495587973,149547.76646029175,281036.1718819614,158205.8657118027,325137.55535718903,764379.5929509532,13.737118465267834,264.67649869038826,1315.3000000000002,1579.9764986903883,1352.8340751672886,497.3907116079744,280.0,575.4433635593142,281036.1718819614,158205.8657118027,325137.55535718903,764379.5929509532,36.76657180197565,20.697290609373198,42.53613758865115,85.6236834084954,16.751926304585762,83.24807369541425,601.0,3.5790431614800893,2307.909090909091,38.188192743186185,5.97640110290511,54.0,0.0,59.0,9.0
SS Sumur Kondang,R028,SS Sumur Kondang,Sekunder,FL,Jan,Jan,True,61.0,SS Cibatu,1,828.6222109259519,0.8286222109259519,76.30059457592955,763005.9457592955,0.0,76.30059457592955,SS Sumur Kondang,,0.0,0.81,1.5916513390786848,0.2274307468962455,17.353101213031277,17.353101213031277,14.056011982555336,20.94211449345521,170021.52094098937,216746.3787289098,209903.11227282637,0.0,0.0,0.0,0.0,0.0,0.0,222.83118747101588,1395.0,1617.831187471016,1443.1780361677695,491.1406081166015,280.0,672.037428051168,374743.20419680304,213641.66481260274,512768.553375826,1101153.4223852318,34.03187935293011,19.401625647208085,46.56649499986179,89.2044885365164,13.773451099020056,86.22654890097994,643.0,3.480570160965939,2402.2727272727275,39.28239092536225,4.0418329743172805,49.0,0.0,65.0,9.0
SK.3,R029,SK.3,Tersier,FL,Jan,Jan,True,62.0,SS Sumur Kondang,0,453.6687125537087,0.4536687125537087,76.30059457592955,763005.9457592955,76.30059457592955,0.0,SS Sumur Kondang,,0.0,0.9,1.5916513390786848,0.20468767220662099,15.61779109172815,15.61779109172815,14.056011982555336,34.42554150101149,170021.52094098937,216746.3787289098,188912.80104554375,170021.52094098937,374743.20419680304,213641.66481260274,512768.553375826,1101153.4223852318,15.61779109172815,222.83118747101588,1395.0,1617.831187471016,1443.1780361677695,491.1406081166015,280.0,672.037428051168,374743.20419680304,213641.66481260274,512768.553375826,1101153.4223852318,34.03187935293011,19.401625647208085,46.56649499986179,89.2044885365164,13.773451099020056,86.22654890097994,643.0,3.480570160965939,2402.2727272727275,39.28239092536225,4.0418329743172805,49.0,0.0,65.0,9.0
Suplesi Situ Cilimus,R030,Suplesi Situ Cilimus,Tersier,FL,Jan,Jan,True,62.0,TB.8.Ki,0,1601.7626771918046,1.6017626771918045,8.609734288589967,86097.34288589968,8.609734288589967,0.0,SS Tegal Buah,,0.0,0.9,1.7124469996537401,0.22022209357686987,1.8960537101738448,1.8960537101738448,1.7064483391564604,1.1837294857550238,20641.199110436544,23377.99785686191,22934.665678262827,20641.199110436544,41915.7199781997,24107.25600805191,56371.88894535026,122394.86493160187,1.8960537101738448,239.74257995152362,1427.8000000000002,1667.5425799515237,1421.5870180082725,486.8410403065333,280.0,654.7459777017392,41915.7199781997,24107.25600805191,56371.88894535026,122394.86493160187,34.24630600444188,19.696296916969356,46.057397078588764,85.25041789635134,14.376998994442053,85.62300100555795,645.0,3.5150161069316486,2564.2272727272725,40.033358973887374,7.611545764150719,50.0,0.0,73.0,9.0
TB.8.Ki,R031,TB.8.Ki,Tersier,FL,Jan,Jan,True,61.0,SS Tegal Buah,1,411.34416271377205,0.41134416271377205,41.91681616711499,419168.1616711499,33.30708187852502,8.60973428858997,SS Tegal Buah,,0.0,0.9,1.7124469996537401,0.22022209357686987,9.231009012398848,9.231009012398848,8.307908111158964,22.441084252901174,100492.45651257882,113816.66444920847,111658.28501397646,79851.25740214228,162152.54391316,93259.82925987005,218076.77888946742,473489.15206249745,7.334955302225003,239.74257995152362,1427.8000000000002,1667.5425799515237,1421.5870180082725,486.8410403065333,280.0,654.7459777017392,204068.2638913597,117367.08526792197,274448.66783481766,595884.0169940994,34.24630600444188,19.69629691696936,46.05739707858876,85.25041789635134,14.376998994442053,85.62300100555795,645.0,3.5150161069316486,2564.2272727272725,40.033358973887374,7.611545764150719,50.0,0.0,73.0,9.0
CT.2,R032,CT.2,Tersier,FL,Jan,Jan,True,61.0,SS Citambal,1,697.4623736316728,0.6974623736316727,59.75846452761974,597584.6452761975,39.17472313339161,20.583741394228134,SS Citambal,,0.0,0.9,1.71438370567233,0.22047115556485722,13.175017729185852,13.175017729185852,11.857515956267267,18.88993331723946,143428.5130070089,162458.70006666772,159365.0144522321,94024.70981975604,191753.3700876951,109689.2247734965,255619.2000846381,557061.7949458297,8.636896478152192,240.0137187941262,1427.8000000000002,1667.8137187941263,1421.9929341912907,489.4823874945247,280.0,652.5105466967661,292507.15889986174,167323.70067733526,389930.28358676465,849761.1431639616,34.42227986687577,19.69067449405016,45.887045639074074,85.2608968356148,14.390918847199703,85.6090811528003,598.0,3.536243128533142,2564.2272727272725,39.99962841663985,7.599054993795268,50.0,0.0,73.0,9.0
CA.2.Ki,R033,CA.2.Ki,Tersier,FL,Jan,Jan,True,62.0,SS Cikarag,0,740.6328032179443,0.7406328032179443,76.34048610609648,763404.8610609648,76.34048610609648,0.0,SS Cikarag,,0.0,0.9,1.7177417316373151,0.2209030004677617,16.863842438004184,16.863842438004184,15.177458194203767,22.769505164682396,183586.53431708878,207950.42131650017,203985.03813009863,183586.53431708878,377155.31030808634,213753.36109707016,495095.05428990885,1086003.7256950652,16.863842438004184,240.48384242922413,1427.8000000000002,1668.2838424292243,1422.5790024257367,494.04363208261924,280.0,648.5353703431174,377155.31030808634,213753.36109707016,495095.05428990885,1086003.7256950652,34.72873079387449,19.68256241112465,45.588706795000874,85.27200025831867,14.415043550325969,85.58495644967404,527.0,3.573013677204157,2564.2272727272725,39.941666093323136,7.577428377989547,50.0,0.0,73.0,9.0
SS Cikarag,R034,SS Cikarag,Sekunder,FL,Jan,Jan,True,61.0,SS Tegal Buah,1,2219.265837767045,2.219265837767045,76.34048610609648,763404.8610609648,0.0,76.34048610609648,SS Cikarag,,0.0,0.81,1.7177417316373151,0.245447778297513,18.73760270889354,18.73760270889354,15.177458194203767,8.443153762843806,183586.53431708878,207950.42131650017,226650.04236677627,0.0,0.0,0.0,0.0,0.0,0.0,240.48384242922413,1427.8000000000002,1668.2838424292243,1422.5790024257367,494.04363208261924,280.0,648.5353703431174,377155.31030808634,213753.36109707016,495095.05428990885,1086003.7256950652,34.72873079387449,19.68256241112465,45.588706795000874,85.27200025831867,14.415043550325969,85.58495644967404,527.0,3.573013677204157,2564.2272727272725,39.941666093323136,7.577428377989547,50.0,0.0,73.0,9.0
LW.3.Ki,R035,LW.3.Ki,Tersier,FL,Jan,Jan,True,62.0,SS Lewo,0,1181.5835390059426,1.1815835390059426,33.32092819976096,333209.2819976096,33.32092819976096,0.0,SS Lewo,,0.0,0.9,1.7174323081630356,0.22086320835429982,7.359367107542468,7.359367107542468,6.623430396788222,6.228393392932546,80117.01407955034,90738.48011110991,89018.90453283371,80117.01407955034,164442.72262621857,93298.59895933069,216257.35694412794,473998.6785296772,7.359367107542468,240.440523142825,1427.8000000000002,1668.2405231428252,1422.5254341296459,493.5118302838823,280.0,649.0136038457637,164442.72262621857,93298.59895933069,216257.35694412794,473998.6785296772,34.69265423614947,19.683303600916947,45.624042162933584,85.27100345516888,14.412821161414733,85.58717883858527,531.0,3.568834364780167,2564.2272727272725,39.94772734983095,7.577109785029076,50.0,0.0,73.0,9.0
CTR.3.Ki.a,R036,CTR.3.Ki.a,Tersier,FL,Jan,Jan,False,,,0,504.8243596657645,0.5048243596657646,9.080693822743768,90806.93822743768,9.080693822743768,0.0,CTR.3.Ki.a,,0.0,0.9,1.8911970377191591,0.24320949559145563,2.2085109642499585,2.2085109642499585,1.9876598678249628,4.374810608806943,24042.73376121076,26775.62140276326,26714.148623567507,24042.73376121076,45207.84705195429,25425.94270368255,52234.77506261737,122868.5648182542,2.2085109642499585,264.7675852806823,1315.3000000000002,1580.0675852806826,1353.0746352279168,497.845736618995,280.0,575.2288986089218,45207.84705195429,25425.94270368255,52234.77506261737,122868.5648182542,36.79366412297989,20.693610885170116,42.51272499185,85.63397210553859,16.756725329166795,83.2432746708332,593.0,3.5825521719060585,2307.909090909091,38.18164539101515,5.969118653343703,54.0,0.0,59.0,9.0
Ruas tanpa nama R037,R037,,Tersier,FL,Jan,Jan,False,,,0,673.5959639901405,0.6735959639901405,14.06272112480724,140627.2112480724,15.067201205150614,-1.0044800803433738,Ruas tanpa nama R037,,0.0,0.9,1.7154533027470311,0.2206087066289906,3.102358719027909,0.2212087062494804,2.792122847125118,4.605667024265778,33773.51795882544,38250.02767353447,37526.1310653616,36181.684418539786,73914.79223998636,42188.16337442172,98174.74790820258,214277.70352261065,3.323567425277389,240.16346238458436,1427.8000000000002,1667.9634623845845,1422.1866687604643,490.83367546419225,280.0,651.352993296272,69024.57096717077,39375.61914946027,91597.95498533914,199998.14510197018,34.51260557040577,19.687992170819577,45.799402258774656,85.26485746439863,14.398604513868515,85.6013954861315,576.0,3.5470101546910286,2564.2272727272725,39.98229212798303,7.5898294399578585,50.0,0.0,73.0,9.0
Ruas tanpa nama R038,R038,,Tersier,FL,Jan,Jan,False,,,0,384.9986567564492,0.3849986567564492,3.0600617631010074,30600.617631010075,3.0600617631010074,0.0,Ruas tanpa nama R038,Ruas tanpa nama R046,0.20973337092719682,0.9,1.7174820222037437,0.22086960162085179,0.6758746225513209,0.6758746225513209,0.6082871602961888,1.7555246250609138,7357.8414909427,8333.303717782785,8175.379434380778,7357.8414909427,15103.972359669608,8568.17293668282,19857.93504518691,43530.08034153934,0.6758746225513209,240.44748310852412,1427.8000000000002,1668.2474831085242,1422.5229329171057,493.5839054556708,280.0,648.9390274614348,15103.972359669608,8568.17293668282,19857.93504518691,43530.08034153934,34.6977819502354,19.683338209937766,45.618879839826825,85.27049777209625,14.413178233033326,85.5868217669667,535.0,3.5693418197860534,2564.2272727272725,39.94686887699559,7.5767547626614515,50.0,0.0,73.0,9.0
CK.2.Ki,R039,CK.2.Ki,Tersier,FL,Jan,Jan,True,59.0,SS Cipanas Kiara,0,260.46583285269514,0.26046583285269514,68.21363551604617,682136.3551604616,68.21363551604617,0.0,SS Cipanas Kiara,,0.0,0.9,1.5909761554964672,0.20460084304224113,13.956567333559207,13.956567333559207,12.560910600203286,53.58310217007333,151936.77462005898,193624.95270174535,168818.6384667322,151936.77462005898,333797.98760188604,190998.17944492926,459190.1731783192,983986.3402251345,13.956567333559207,222.73666176950542,1395.0,1617.7366617695054,1442.5068137493822,489.3420282860681,280.0,673.164785463314,333797.98760188604,190998.17944492926,459190.1731783192,983986.3402251345,33.92303063124977,19.41065354639264,46.666315822357575,89.16820937788144,13.768412809899022,86.23158719010098,672.0,3.4671214920593423,2402.2727272727275,39.31530638297271,4.0888542254978315,49.0,0.0,65.0,9.0
SS Citambal,R040,SS Citambal,Sekunder,FL,Jan,Jan,True,60.0,SS Tegal Buah,2,1414.0853784385913,1.4140853784385914,59.75846452761974,597584.6452761975,0.0,59.75846452761974,SS Citambal,,0.0,0.81,1.71438370567233,0.2449679506276191,14.63890858798428,14.63890858798428,11.857515956267267,10.352209853232702,143428.5130070089,162458.70006666772,177072.2382802579,0.0,0.0,0.0,0.0,0.0,0.0,240.0137187941262,1427.8000000000002,1667.8137187941263,1421.9929341912907,489.4823874945247,280.0,652.5105466967661,292507.15889986174,167323.70067733526,389930.28358676465,849761.1431639616,34.42227986687577,19.69067449405016,45.887045639074074,85.2608968356148,14.390918847199703,85.6090811528003,598.0,3.536243128533142,2564.2272727272725,39.99962841663985,7.599054993795268,50.0,0.0,73.0,9.0
SS Cibunar,R041,SS Cibunar,Sekunder,FL,Jan,Jan,True,62.0,SS Cibatu,1,2671.8464703816144,2.6718464703816145,42.18816337442174,421881.6337442174,0.0,42.18816337442174,SS Cibunar,,0.0,0.81,1.7154805121859138,0.24512467309469502,10.341359755620715,10.341359755620715,8.37650140205278,3.870491763003014,101322.16095923042,114751.91128348242,125089.08760398816,0.0,0.0,0.0,0.0,0.0,0.0,240.16727170602792,1427.8000000000002,1667.967271706028,1422.1930102923193,490.87100363198556,280.0,651.3220066603337,207089.46096992574,118126.85744838088,274780.7922634237,599997.1106817303,34.51507637005552,19.687904382433185,45.797019247511294,85.26504293082884,14.398800011248445,85.60119998875157,578.0,3.547263075707996,2564.2272727272725,39.98184675394017,7.589635984022387,50.0,0.0,73.0,9.0
SS Pasir Laja,R042,SS Pasir Laja,Sekunder,FL,Jan,,False,,,0,4277.680290312157,4.277680290312157,0.0,0.0,0.0,0.0,SS Pasir Laja,,,0.81,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
