hujan_mm,irigasi_mm,irigasi_pl_mm,etc_mm,perkolasi_mm,limpasan_mm,wlr_mm,masuk_mm,keluar_mm,tma_rata,tma_min,hari_kering,kecamatan,rezim,bulan,tahun_tanam
458.7,329.65233139620136,172.29169720820673,444.0244233583682,161.75999999999996,34.870193688807404,0.0,788.3523313962014,640.6546170471755,-7.514815263116787,-30.671379822238364,76,Karangpawitan,SRI,4,2018
621.5,284.73288761275256,156.6379334335155,431.6479200553992,170.87999999999997,145.71940597336416,0.0,906.2328876127526,748.2473260287633,10.563172577705354,-32.146122750666414,48,Karangpawitan,SRI,4,2019
1280.6,118.66710477133768,118.66710477133768,415.2319964095077,192.0,615.7401428311894,0.0,1399.2671047713375,1222.972139240697,27.87826195728861,-1.079630653014683,3,Karangpawitan,SRI,4,2020
978.5,164.47546192376856,111.69179946133178,437.34116469159574,182.39999999999998,355.00448396119543,0.0,1142.9754619237685,974.7456486527911,11.770781377014975,-22.92260390465538,29,Karangpawitan,SRI,4,2021
938.3,110.54092898254044,110.54092898254044,438.5879253748571,192.0,236.78684707871253,0.0,1048.8409289825404,867.3747724535697,25.315132122006137,-1.2403335851481345,3,Karangpawitan,SRI,4,2022
869.5000000000001,183.9120398973646,169.58051481798086,447.9703949991242,184.79999999999998,242.28142720582568,0.0,1053.4120398973646,875.0518222049499,15.737255838984261,-27.35559809719578,21,Karangpawitan,SRI,4,2023
706.6,205.00991589545887,163.34270130088856,456.9644254302507,180.47999999999996,116.26300195304637,0.0,911.6099158954589,753.707427383297,9.093691635947767,-26.928881529964833,35,Karangpawitan,SRI,4,2024
626.4,512.0565977118699,59.990040098561316,474.59700050981417,280.0,200.02445501656246,100.0,1138.45659771187,954.6214555263766,10.76084434447991,-5.453302096316653,11,Karangpawitan,FL,5,2015
862.8,253.27535522259433,110.5827279172866,438.89905893741167,280.0,213.75850845396548,100.0,1116.0753552225942,932.6575673913771,27.414735432106017,-5.40730763602584,7,Karangpawitan,FL,5,2016
420.5,480.582745856996,165.97656808914192,422.12037588440586,280.0,25.211572925630502,100.0,901.082745856996,727.3319488100364,13.219512079732427,-5.467689605507427,8,Karangpawitan,FL,5,2017
